Datum,Gemischtwarenladen,Feiertag,Sonderaktionen,Kundenfrequenz,Beleggröße,Produktverkäufe
09/12/2016,4,NEIN,NEIN,1963,34.12 €,"66,977.65 €"
10/12/2016,4,NEIN,NEIN,2154,27.34 €,"58,909.24 €"
11/12/2016,4,NEIN,NEIN,0,0.00 €,0.00 €
12/12/2016,4,NEIN,NEIN,817,41.37 €,"33,806.60 €"
13/12/2016,4,NEIN,NEIN,1129,26.94 €,"30,409.97 €"
14/12/2016,4,NEIN,NEIN,802,28.93 €,"23,193.31 €"
15/12/2016,4,NEIN,NEIN,1001,24.04 €,"24,058.92 €"
16/12/2016,4,NEIN,NEIN,2569,26.54 €,"68,169.06 €"
17/12/2016,4,NEIN,NEIN,1600,33.85 €,"54,168.93 €"
18/12/2016,4,NEIN,NEIN,0,0.00 €,0.00 €
19/12/2016,4,NEIN,NEIN,1087,25.86 €,"28,116.98 €"
20/12/2016,4,NEIN,NEIN,2110,16.92 €,"35,702.37 €"
21/12/2016,4,NEIN,NEIN,634,34.37 €,"21,787.38 €"
22/12/2016,4,NEIN,NEIN,793,23.47 €,"18,609.51 €"
23/12/2016,4,NEIN,JA,2640,32.18 €,"84,962.00 €"
24/12/2016,4,NEIN,JA,1631,46.31 €,"75,548.64 €"
25/12/2016,4,JA,NEIN,0,0.00 €,0.00 €
26/12/2016,4,JA,NEIN,0,0.00 €,0.00 €
27/12/2016,4,NEIN,JA,1389,33.04 €,"45,891.85 €"
28/12/2016,4,NEIN,JA,1148,24.79 €,"28,464.55 €"
29/12/2016,4,NEIN,JA,1118,25.49 €,"28,505.27 €"
30/12/2016,4,NEIN,JA,2229,38.83 €,"86,553.71 €"
31/12/2016,4,NEIN,JA,5756,18.26 €,"105,122.94 €"
01/01/2017,4,JA,NEIN,0,0.00 €,0.00 €
02/01/2017,4,NEIN,JA,1163,31.51 €,"36,637.83 €"
03/01/2017,4,NEIN,JA,1519,24.37 €,"37,013.62 €"
04/01/2017,4,NEIN,JA,2131,17.81 €,"37,954.77 €"
05/01/2017,4,NEIN,JA,1178,29.45 €,"34,682.10 €"
06/01/2017,4,NEIN,JA,3859,25.68 €,"99,091.87 €"
07/01/2017,4,NEIN,NEIN,1492,33.92 €,"50,619.87 €"
08/01/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
09/01/2017,4,NEIN,NEIN,1242,31.51 €,"39,153.47 €"
10/01/2017,4,NEIN,NEIN,1574,21.64 €,"34,064.66 €"
11/01/2017,4,NEIN,NEIN,1265,27.89 €,"35,278.79 €"
12/01/2017,4,NEIN,NEIN,462,37.05 €,"17,132.00 €"
13/01/2017,4,NEIN,NEIN,1528,29.04 €,"44,366.66 €"
14/01/2017,4,NEIN,NEIN,1710,36.48 €,"62,371.30 €"
15/01/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
16/01/2017,4,NEIN,NEIN,2027,14.59 €,"29,569.42 €"
17/01/2017,4,NEIN,NEIN,919,43.59 €,"40,040.76 €"
18/01/2017,4,NEIN,NEIN,599,41.58 €,"24,910.09 €"
19/01/2017,4,NEIN,NEIN,793,28.40 €,"22,508.90 €"
20/01/2017,4,NEIN,NEIN,2692,23.09 €,"62,166.53 €"
21/01/2017,4,NEIN,NEIN,1785,36.94 €,"65,926.80 €"
22/01/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
23/01/2017,4,NEIN,NEIN,822,31.23 €,"25,680.42 €"
24/01/2017,4,NEIN,NEIN,1651,14.29 €,"23,595.94 €"
25/01/2017,4,NEIN,NEIN,711,36.68 €,"26,094.21 €"
26/01/2017,4,NEIN,NEIN,776,20.71 €,"16,082.58 €"
27/01/2017,4,NEIN,NEIN,1843,31.96 €,"58,918.57 €"
28/01/2017,4,NEIN,NEIN,3074,20.00 €,"61,477.72 €"
29/01/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
30/01/2017,4,NEIN,NEIN,664,34.35 €,"22,812.07 €"
31/01/2017,4,NEIN,NEIN,1898,17.16 €,"32,577.45 €"
01/02/2017,4,NEIN,NEIN,1584,15.47 €,"24,508.50 €"
02/02/2017,4,NEIN,NEIN,817,30.86 €,"25,201.03 €"
03/02/2017,4,NEIN,NEIN,1902,25.51 €,"48,519.72 €"
04/02/2017,4,NEIN,NEIN,2944,25.95 €,"76,387.60 €"
05/02/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
06/02/2017,4,NEIN,NEIN,1702,20.95 €,"35,660.21 €"
07/02/2017,4,NEIN,NEIN,1080,26.41 €,"28,508.33 €"
08/02/2017,4,NEIN,NEIN,1030,24.66 €,"25,398.89 €"
09/02/2017,4,NEIN,NEIN,954,27.40 €,"26,144.63 €"
10/02/2017,4,NEIN,NEIN,2075,29.90 €,"62,041.74 €"
11/02/2017,4,NEIN,NEIN,3576,13.79 €,"49,293.15 €"
12/02/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
13/02/2017,4,NEIN,NEIN,1271,19.14 €,"24,337.56 €"
14/02/2017,4,NEIN,NEIN,1039,27.35 €,"28,413.94 €"
15/02/2017,4,NEIN,NEIN,1760,17.55 €,"30,878.05 €"
16/02/2017,4,NEIN,NEIN,479,35.29 €,"16,897.62 €"
17/02/2017,4,NEIN,NEIN,2380,23.66 €,"56,311.80 €"
18/02/2017,4,NEIN,NEIN,2648,24.95 €,"66,045.96 €"
19/02/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
20/02/2017,4,NEIN,NEIN,1046,30.58 €,"31,982.59 €"
21/02/2017,4,NEIN,NEIN,2718,12.54 €,"34,093.38 €"
22/02/2017,4,NEIN,NEIN,1208,23.51 €,"28,408.52 €"
23/02/2017,4,NEIN,NEIN,1075,21.74 €,"23,361.83 €"
24/02/2017,4,NEIN,NEIN,2498,25.01 €,"62,486.65 €"
25/02/2017,4,NEIN,NEIN,1973,28.09 €,"55,402.74 €"
26/02/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
27/02/2017,4,NEIN,NEIN,942,33.00 €,"31,077.33 €"
28/02/2017,4,NEIN,NEIN,866,28.30 €,"24,512.76 €"
01/03/2017,4,NEIN,NEIN,897,29.88 €,"26,798.80 €"
02/03/2017,4,NEIN,NEIN,1203,18.71 €,"22,509.94 €"
03/03/2017,4,NEIN,NEIN,1624,33.04 €,"53,650.67 €"
04/03/2017,4,NEIN,NEIN,1793,30.71 €,"55,077.57 €"
05/03/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
06/03/2017,4,NEIN,NEIN,672,40.40 €,"27,151.87 €"
07/03/2017,4,NEIN,NEIN,711,34.84 €,"24,769.08 €"
08/03/2017,4,NEIN,NEIN,1002,28.10 €,"28,160.45 €"
09/03/2017,4,NEIN,NEIN,1316,17.66 €,"23,236.38 €"
10/03/2017,4,NEIN,NEIN,2389,22.88 €,"54,675.90 €"
11/03/2017,4,NEIN,NEIN,1706,34.35 €,"58,606.37 €"
12/03/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
13/03/2017,4,NEIN,NEIN,807,33.06 €,"26,683.50 €"
14/03/2017,4,NEIN,NEIN,1045,35.76 €,"37,383.97 €"
15/03/2017,4,NEIN,NEIN,761,35.14 €,"26,756.20 €"
16/03/2017,4,NEIN,NEIN,907,30.27 €,"27,458.36 €"
17/03/2017,4,NEIN,NEIN,2194,25.67 €,"56,314.56 €"
18/03/2017,4,NEIN,NEIN,1821,31.34 €,"57,068.88 €"
19/03/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
20/03/2017,4,NEIN,NEIN,3368,12.44 €,"41,889.38 €"
21/03/2017,4,NEIN,NEIN,813,32.72 €,"26,609.14 €"
22/03/2017,4,NEIN,NEIN,1076,28.12 €,"30,243.65 €"
23/03/2017,4,NEIN,NEIN,1371,22.90 €,"31,394.08 €"
24/03/2017,4,NEIN,NEIN,1996,26.37 €,"52,630.93 €"
25/03/2017,4,NEIN,NEIN,2458,26.16 €,"64,309.15 €"
26/03/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
27/03/2017,4,NEIN,NEIN,1071,30.56 €,"32,741.01 €"
28/03/2017,4,NEIN,NEIN,1402,22.55 €,"31,617.06 €"
29/03/2017,4,NEIN,NEIN,1635,17.02 €,"27,832.69 €"
30/03/2017,4,NEIN,NEIN,2349,12.18 €,"28,607.68 €"
31/03/2017,4,NEIN,NEIN,1788,28.80 €,"51,478.38 €"
01/04/2017,4,NEIN,NEIN,4877,10.67 €,"52,048.31 €"
02/04/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
03/04/2017,4,NEIN,NEIN,1390,24.60 €,"34,201.42 €"
04/04/2017,4,NEIN,NEIN,877,37.11 €,"32,549.08 €"
05/04/2017,4,NEIN,NEIN,1038,23.80 €,"24,709.10 €"
06/04/2017,4,NEIN,NEIN,951,24.52 €,"23,312.17 €"
07/04/2017,4,NEIN,NEIN,1797,34.75 €,"62,438.13 €"
08/04/2017,4,NEIN,NEIN,10496,5.80 €,"60,915.93 €"
09/04/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
10/04/2017,4,NEIN,JA,1650,28.92 €,"47,713.47 €"
11/04/2017,4,NEIN,JA,3451,11.32 €,"39,061.10 €"
12/04/2017,4,NEIN,JA,873,37.94 €,"33,117.81 €"
13/04/2017,4,NEIN,JA,2615,17.13 €,"44,795.88 €"
14/04/2017,4,JA,NEIN,0,0.00 €,0.00 €
15/04/2017,4,NEIN,JA,1985,33.33 €,"66,163.30 €"
16/04/2017,4,NEIN,JA,0,0.00 €,0.00 €
17/04/2017,4,JA,NEIN,0,0.00 €,0.00 €
18/04/2017,4,NEIN,JA,1508,32.17 €,"48,523.75 €"
19/04/2017,4,NEIN,JA,1607,33.83 €,"54,362.83 €"
20/04/2017,4,NEIN,JA,1271,25.64 €,"32,572.96 €"
21/04/2017,4,NEIN,JA,3885,20.18 €,"78,391.32 €"
22/04/2017,4,NEIN,JA,3948,25.25 €,"99,685.68 €"
23/04/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
24/04/2017,4,NEIN,NEIN,1526,22.37 €,"34,135.42 €"
25/04/2017,4,NEIN,NEIN,1810,22.57 €,"40,839.74 €"
26/04/2017,4,NEIN,NEIN,1256,23.86 €,"29,962.98 €"
27/04/2017,4,NEIN,NEIN,874,19.25 €,"16,817.49 €"
28/04/2017,4,NEIN,NEIN,2245,24.83 €,"55,740.58 €"
29/04/2017,4,NEIN,NEIN,1502,33.09 €,"49,719.93 €"
30/04/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
01/05/2017,4,JA,JA,0,0.00 €,0.00 €
02/05/2017,4,NEIN,NEIN,1718,17.48 €,"30,033.46 €"
03/05/2017,4,NEIN,NEIN,841,33.15 €,"27,887.12 €"
04/05/2017,4,NEIN,NEIN,1441,14.28 €,"20,573.87 €"
05/05/2017,4,NEIN,NEIN,2543,23.43 €,"59,588.31 €"
06/05/2017,4,NEIN,NEIN,2217,28.76 €,"63,772.77 €"
07/05/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
08/05/2017,4,NEIN,NEIN,755,33.76 €,"25,492.51 €"
09/05/2017,4,NEIN,NEIN,1456,21.93 €,"31,942.43 €"
10/05/2017,4,NEIN,NEIN,737,30.03 €,"22,144.05 €"
11/05/2017,4,NEIN,NEIN,973,21.08 €,"20,499.04 €"
12/05/2017,4,NEIN,NEIN,2346,27.53 €,"64,590.19 €"
13/05/2017,4,NEIN,NEIN,2060,26.96 €,"55,548.95 €"
14/05/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
15/05/2017,4,NEIN,NEIN,1104,29.90 €,"33,017.27 €"
16/05/2017,4,NEIN,NEIN,1354,26.58 €,"35,990.98 €"
17/05/2017,4,NEIN,NEIN,1310,22.09 €,"28,922.25 €"
18/05/2017,4,NEIN,NEIN,1808,14.38 €,"26,001.34 €"
19/05/2017,4,NEIN,NEIN,2351,24.52 €,"57,638.32 €"
20/05/2017,4,NEIN,NEIN,2143,24.65 €,"52,819.39 €"
21/05/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
22/05/2017,4,NEIN,NEIN,1196,26.76 €,"32,003.72 €"
23/05/2017,4,NEIN,NEIN,1037,26.05 €,"27,012.55 €"
24/05/2017,4,NEIN,NEIN,803,27.45 €,"22,041.79 €"
25/05/2017,4,JA,JA,0,0.00 €,0.00 €
26/05/2017,4,NEIN,NEIN,2057,28.70 €,"59,035.60 €"
27/05/2017,4,NEIN,NEIN,2175,28.47 €,"61,914.30 €"
28/05/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
29/05/2017,4,NEIN,NEIN,863,29.84 €,"25,762.31 €"
30/05/2017,4,NEIN,NEIN,2876,15.99 €,"45,994.14 €"
31/05/2017,4,NEIN,NEIN,1812,17.85 €,"32,350.03 €"
01/06/2017,4,NEIN,NEIN,1085,27.75 €,"30,104.85 €"
02/06/2017,4,NEIN,NEIN,2977,12.25 €,"36,456.33 €"
03/06/2017,4,NEIN,NEIN,6329,8.91 €,"56,417.01 €"
04/06/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
05/06/2017,4,JA,JA,0,0.00 €,0.00 €
06/06/2017,4,NEIN,JA,993,34.37 €,"34,138.06 €"
07/06/2017,4,NEIN,NEIN,1699,15.35 €,"26,070.25 €"
08/06/2017,4,NEIN,NEIN,753,34.62 €,"26,063.28 €"
09/06/2017,4,NEIN,NEIN,2239,24.71 €,"55,324.52 €"
10/06/2017,4,NEIN,NEIN,1793,27.96 €,"50,117.47 €"
11/06/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
12/06/2017,4,NEIN,NEIN,1125,27.54 €,"30,986.57 €"
13/06/2017,4,NEIN,NEIN,1416,21.97 €,"31,104.81 €"
14/06/2017,4,NEIN,NEIN,1225,25.96 €,"31,795.54 €"
15/06/2017,4,JA,JA,0,0.00 €,0.00 €
16/06/2017,4,NEIN,NEIN,1474,36.93 €,"54,446.66 €"
17/06/2017,4,NEIN,NEIN,1908,28.56 €,"54,492.71 €"
18/06/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
19/06/2017,4,NEIN,NEIN,1395,27.80 €,"38,777.42 €"
20/06/2017,4,NEIN,NEIN,670,36.20 €,"24,252.63 €"
21/06/2017,4,NEIN,NEIN,3155,12.20 €,"38,484.72 €"
22/06/2017,4,NEIN,NEIN,692,24.02 €,"16,630.88 €"
23/06/2017,4,NEIN,NEIN,2159,30.80 €,"66,512.90 €"
24/06/2017,4,NEIN,NEIN,1961,25.29 €,"49,594.02 €"
25/06/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
26/06/2017,4,NEIN,NEIN,1935,17.89 €,"34,614.94 €"
27/06/2017,4,NEIN,NEIN,4009,9.16 €,"36,733.29 €"
28/06/2017,4,NEIN,NEIN,838,23.17 €,"19,416.79 €"
29/06/2017,4,NEIN,NEIN,698,39.39 €,"27,493.19 €"
30/06/2017,4,NEIN,NEIN,1631,32.60 €,"53,159.81 €"
01/07/2017,4,NEIN,NEIN,2085,28.03 €,"58,432.35 €"
02/07/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
03/07/2017,4,NEIN,NEIN,1509,26.64 €,"40,211.09 €"
04/07/2017,4,NEIN,NEIN,1531,25.82 €,"39,519.29 €"
05/07/2017,4,NEIN,NEIN,728,35.44 €,"25,803.35 €"
06/07/2017,4,NEIN,NEIN,779,30.76 €,"23,963.44 €"
07/07/2017,4,NEIN,NEIN,2555,28.52 €,"72,867.86 €"
08/07/2017,4,NEIN,NEIN,1503,32.46 €,"48,776.40 €"
09/07/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
10/07/2017,4,NEIN,NEIN,705,36.69 €,"25,867.10 €"
11/07/2017,4,NEIN,NEIN,1467,24.67 €,"36,177.61 €"
12/07/2017,4,NEIN,NEIN,896,22.48 €,"20,144.46 €"
13/07/2017,4,NEIN,NEIN,711,37.84 €,"26,913.43 €"
14/07/2017,4,NEIN,NEIN,2233,29.07 €,"64,911.82 €"
15/07/2017,4,NEIN,NEIN,2063,28.69 €,"59,194.51 €"
16/07/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
17/07/2017,4,NEIN,JA,1962,23.11 €,"45,334.75 €"
18/07/2017,4,NEIN,JA,1122,38.39 €,"43,065.32 €"
19/07/2017,4,NEIN,JA,1742,24.40 €,"42,509.79 €"
20/07/2017,4,NEIN,JA,1117,26.36 €,"29,440.77 €"
21/07/2017,4,NEIN,JA,3250,30.55 €,"99,269.19 €"
22/07/2017,4,NEIN,JA,2177,31.07 €,"67,649.15 €"
23/07/2017,4,NEIN,JA,0,0.00 €,0.00 €
24/07/2017,4,NEIN,JA,1490,29.94 €,"44,614.46 €"
25/07/2017,4,NEIN,JA,1668,32.83 €,"54,765.81 €"
26/07/2017,4,NEIN,JA,1852,22.33 €,"41,368.82 €"
27/07/2017,4,NEIN,JA,1123,26.32 €,"29,570.02 €"
28/07/2017,4,NEIN,JA,3344,22.11 €,"73,939.00 €"
29/07/2017,4,NEIN,JA,4094,22.24 €,"91,056.40 €"
30/07/2017,4,NEIN,JA,0,0.00 €,0.00 €
31/07/2017,4,NEIN,JA,2042,29.72 €,"60,683.21 €"
01/08/2017,4,NEIN,JA,1875,25.49 €,"47,790.91 €"
02/08/2017,4,NEIN,JA,2553,15.63 €,"39,899.95 €"
03/08/2017,4,NEIN,JA,1187,28.75 €,"34,137.72 €"
04/08/2017,4,NEIN,JA,4433,22.49 €,"99,701.95 €"
05/08/2017,4,NEIN,JA,2042,32.19 €,"65,728.81 €"
06/08/2017,4,NEIN,JA,0,0.00 €,0.00 €
07/08/2017,4,NEIN,JA,2331,18.96 €,"44,211.01 €"
08/08/2017,4,NEIN,JA,1251,37.17 €,"46,479.19 €"
09/08/2017,4,NEIN,JA,1376,21.74 €,"29,905.43 €"
10/08/2017,4,NEIN,JA,1791,20.60 €,"36,887.58 €"
11/08/2017,4,NEIN,JA,2532,37.41 €,"94,714.73 €"
12/08/2017,4,NEIN,JA,2801,43.67 €,"122,301.29 €"
13/08/2017,4,NEIN,JA,0,0.00 €,0.00 €
14/08/2017,4,NEIN,JA,2171,14.96 €,"32,468.77 €"
15/08/2017,4,NEIN,JA,2573,18.15 €,"46,704.19 €"
16/08/2017,4,NEIN,JA,2066,14.26 €,"29,459.22 €"
17/08/2017,4,NEIN,JA,4235,9.79 €,"41,449.68 €"
18/08/2017,4,NEIN,JA,2914,26.55 €,"77,363.20 €"
19/08/2017,4,NEIN,JA,2186,38.72 €,"84,642.03 €"
20/08/2017,4,NEIN,JA,0,0.00 €,0.00 €
21/08/2017,4,NEIN,JA,1673,28.80 €,"48,188.06 €"
22/08/2017,4,NEIN,JA,1628,26.17 €,"42,594.16 €"
23/08/2017,4,NEIN,JA,1039,38.34 €,"39,852.30 €"
24/08/2017,4,NEIN,JA,1487,25.08 €,"37,304.42 €"
25/08/2017,4,NEIN,JA,3864,23.05 €,"89,047.70 €"
26/08/2017,4,NEIN,JA,6757,16.51 €,"111,550.16 €"
27/08/2017,4,NEIN,JA,0,0.00 €,0.00 €
28/08/2017,4,NEIN,JA,1704,29.03 €,"49,467.87 €"
29/08/2017,4,NEIN,JA,1260,27.53 €,"34,681.34 €"
30/08/2017,4,NEIN,NEIN,966,27.25 €,"26,329.25 €"
31/08/2017,4,NEIN,NEIN,481,34.10 €,"16,387.53 €"
01/09/2017,4,NEIN,NEIN,2133,27.27 €,"58,160.14 €"
02/09/2017,4,NEIN,NEIN,3627,18.07 €,"65,554.24 €"
03/09/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
04/09/2017,4,NEIN,NEIN,1359,25.27 €,"34,343.47 €"
05/09/2017,4,NEIN,NEIN,1398,19.51 €,"27,287.51 €"
06/09/2017,4,NEIN,NEIN,1664,16.79 €,"27,947.68 €"
07/09/2017,4,NEIN,NEIN,715,31.92 €,"22,829.11 €"
08/09/2017,4,NEIN,NEIN,1114,39.46 €,"43,949.01 €"
09/09/2017,4,NEIN,NEIN,1999,33.51 €,"66,985.28 €"
10/09/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
11/09/2017,4,NEIN,NEIN,649,34.08 €,"22,129.97 €"
12/09/2017,4,NEIN,NEIN,727,30.12 €,"21,913.03 €"
13/09/2017,4,NEIN,NEIN,866,29.08 €,"25,194.47 €"
14/09/2017,4,NEIN,NEIN,864,22.79 €,"19,695.35 €"
15/09/2017,4,NEIN,NEIN,1510,33.08 €,"49,960.52 €"
16/09/2017,4,NEIN,NEIN,2239,31.23 €,"69,913.96 €"
17/09/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
18/09/2017,4,NEIN,NEIN,1444,21.40 €,"30,898.05 €"
19/09/2017,4,NEIN,NEIN,685,37.90 €,"25,956.34 €"
20/09/2017,4,NEIN,NEIN,636,37.99 €,"24,161.09 €"
21/09/2017,4,NEIN,NEIN,1575,13.76 €,"21,676.43 €"
22/09/2017,4,NEIN,NEIN,1855,28.84 €,"53,510.53 €"
23/09/2017,4,NEIN,NEIN,1949,26.05 €,"50,773.87 €"
24/09/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
25/09/2017,4,NEIN,NEIN,1786,21.29 €,"38,028.04 €"
26/09/2017,4,NEIN,NEIN,1003,23.73 €,"23,807.88 €"
27/09/2017,4,NEIN,NEIN,1293,17.39 €,"22,482.24 €"
28/09/2017,4,NEIN,NEIN,891,24.82 €,"22,100.51 €"
29/09/2017,4,NEIN,NEIN,2020,30.53 €,"61,669.53 €"
30/09/2017,4,NEIN,NEIN,2260,25.07 €,"56,667.18 €"
01/10/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
02/10/2017,4,NEIN,NEIN,790,28.08 €,"22,184.58 €"
03/10/2017,4,JA,JA,0,0.00 €,0.00 €
04/10/2017,4,NEIN,NEIN,1087,29.58 €,"32,153.23 €"
05/10/2017,4,NEIN,NEIN,1123,18.13 €,"20,356.60 €"
06/10/2017,4,NEIN,NEIN,1859,34.53 €,"64,198.91 €"
07/10/2017,4,NEIN,NEIN,1496,40.04 €,"59,908.34 €"
08/10/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
09/10/2017,4,NEIN,NEIN,994,30.64 €,"30,443.86 €"
10/10/2017,4,NEIN,NEIN,675,34.27 €,"23,133.62 €"
11/10/2017,4,NEIN,NEIN,907,27.75 €,"25,158.99 €"
12/10/2017,4,NEIN,NEIN,858,32.69 €,"28,047.18 €"
13/10/2017,4,NEIN,NEIN,1813,36.44 €,"66,061.91 €"
14/10/2017,4,NEIN,NEIN,2474,28.10 €,"69,525.66 €"
15/10/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
16/10/2017,4,NEIN,NEIN,1128,29.11 €,"32,824.48 €"
17/10/2017,4,NEIN,NEIN,698,33.68 €,"23,522.95 €"
18/10/2017,4,NEIN,NEIN,1430,24.08 €,"34,419.46 €"
19/10/2017,4,NEIN,NEIN,479,31.66 €,"15,177.64 €"
20/10/2017,4,NEIN,NEIN,2107,22.23 €,"46,838.18 €"
21/10/2017,4,NEIN,NEIN,4203,16.94 €,"71,195.51 €"
22/10/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
23/10/2017,4,NEIN,JA,1937,25.60 €,"49,588.67 €"
24/10/2017,4,NEIN,JA,1231,39.96 €,"49,177.79 €"
25/10/2017,4,NEIN,JA,1265,26.89 €,"34,022.64 €"
26/10/2017,4,NEIN,JA,2429,19.01 €,"46,166.65 €"
27/10/2017,4,NEIN,JA,2970,23.57 €,"70,015.45 €"
28/10/2017,4,NEIN,JA,3215,29.24 €,"94,012.17 €"
29/10/2017,4,NEIN,JA,0,0.00 €,0.00 €
30/10/2017,4,NEIN,JA,1913,22.46 €,"42,955.15 €"
31/10/2017,4,JA,NEIN,0,0.00 €,0.00 €
01/11/2017,4,JA,NEIN,0,0.00 €,0.00 €
02/11/2017,4,NEIN,JA,1190,27.41 €,"32,606.65 €"
03/11/2017,4,NEIN,JA,2781,24.77 €,"68,888.43 €"
04/11/2017,4,NEIN,JA,3852,21.97 €,"84,619.64 €"
05/11/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
06/11/2017,4,NEIN,NEIN,1952,14.48 €,"28,265.67 €"
07/11/2017,4,NEIN,NEIN,767,35.96 €,"27,595.41 €"
08/11/2017,4,NEIN,NEIN,850,37.14 €,"31,567.82 €"
09/11/2017,4,NEIN,NEIN,848,28.41 €,"24,103.33 €"
10/11/2017,4,NEIN,NEIN,1795,30.00 €,"53,847.49 €"
11/11/2017,4,NEIN,NEIN,1968,30.97 €,"60,939.52 €"
12/11/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
13/11/2017,4,NEIN,NEIN,1812,19.35 €,"35,068.94 €"
14/11/2017,4,NEIN,NEIN,707,34.48 €,"24,386.41 €"
15/11/2017,4,NEIN,NEIN,2479,15.52 €,"38,462.52 €"
16/11/2017,4,NEIN,NEIN,1012,25.76 €,"26,059.19 €"
17/11/2017,4,NEIN,NEIN,2239,22.08 €,"49,441.45 €"
18/11/2017,4,NEIN,NEIN,2815,21.90 €,"61,650.45 €"
19/11/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
20/11/2017,4,NEIN,NEIN,1780,15.17 €,"26,991.82 €"
21/11/2017,4,NEIN,NEIN,857,25.41 €,"21,770.38 €"
22/11/2017,4,NEIN,NEIN,505,45.42 €,"22,941.92 €"
23/11/2017,4,NEIN,NEIN,956,28.91 €,"27,636.95 €"
24/11/2017,4,NEIN,NEIN,2356,26.57 €,"62,609.43 €"
25/11/2017,4,NEIN,NEIN,1413,29.69 €,"41,947.86 €"
26/11/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
27/11/2017,4,NEIN,NEIN,1867,16.15 €,"30,146.77 €"
28/11/2017,4,NEIN,NEIN,813,30.47 €,"24,786.01 €"
29/11/2017,4,NEIN,NEIN,1162,25.36 €,"29,455.41 €"
30/11/2017,4,NEIN,NEIN,1073,24.52 €,"26,320.70 €"
01/12/2017,4,NEIN,NEIN,2476,22.26 €,"55,112.66 €"
02/12/2017,4,NEIN,NEIN,1754,29.45 €,"51,663.37 €"
03/12/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
04/12/2017,4,NEIN,NEIN,1527,21.95 €,"33,512.17 €"
05/12/2017,4,NEIN,NEIN,1006,28.98 €,"29,161.90 €"
06/12/2017,4,NEIN,NEIN,720,38.69 €,"27,847.82 €"
07/12/2017,4,NEIN,NEIN,1216,25.38 €,"30,857.22 €"
08/12/2017,4,NEIN,NEIN,1841,31.84 €,"58,605.57 €"
09/12/2017,4,NEIN,NEIN,1699,29.20 €,"49,612.48 €"
10/12/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
11/12/2017,4,NEIN,NEIN,1373,24.40 €,"33,490.62 €"
12/12/2017,4,NEIN,NEIN,538,31.88 €,"17,145.12 €"
13/12/2017,4,NEIN,NEIN,798,37.21 €,"29,703.54 €"
14/12/2017,4,NEIN,NEIN,964,24.51 €,"23,628.81 €"
15/12/2017,4,NEIN,NEIN,2478,25.88 €,"64,116.94 €"
16/12/2017,4,NEIN,NEIN,3045,21.12 €,"64,306.65 €"
17/12/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
18/12/2017,4,NEIN,NEIN,920,35.62 €,"32,773.63 €"
19/12/2017,4,NEIN,NEIN,1210,25.69 €,"31,076.06 €"
20/12/2017,4,NEIN,NEIN,1084,26.43 €,"28,653.06 €"
21/12/2017,4,NEIN,NEIN,834,25.93 €,"21,624.26 €"
22/12/2017,4,NEIN,NEIN,2188,23.09 €,"50,537.88 €"
23/12/2017,4,NEIN,NEIN,3336,21.02 €,"70,125.89 €"
24/12/2017,4,NEIN,NEIN,0,0.00 €,0.00 €
25/12/2017,4,JA,JA,0,0.00 €,0.00 €
26/12/2017,4,JA,JA,0,0.00 €,0.00 €
